26411
24108
23808
20787
20543
19380
18918
16562
19482
22600
24202
27507
27113
23935
26185
22341
20810
19476
19290
16583
18552
21774
23005
27275
27692
25952
25900
23337
21763
20183
20026
18047
20744
23633
26154
30234
31482
30320
30022
25089
24624
22410
21883
19304
22610
25516
26474
30024
35902
29003
30950
26135
24573
22221
23559
20707
23920
27291
31615
32684
35223
33758
32034
31135
25277
24306
24396
21447
25297
28227
30527
34663
39350
33041
34503
28603
27475
26464
25761
22395
25815
29349
32452
35536
34790
34016
34828
29694
28007
27660
27409
25624
28615
30719
34441
37515
39286
34141
34450
33702
29612
29734
29059
26065
28252
31528
34995
36567
38337
31901
33515
33952
29810
29532
30032
28250
30714
34015
37457
42731
43406
41263
36813
34704
33898
30996
31688
29408
31655
36610
39938
43729
45493
40073
39458
36686
32871
31438
32719
30494
32692
38628
38715
42880
43329
40756
41255
36516
33634
32413
33401
31053
34003
37565
42250
44408
44906
40232
39410
38611
34058
33249
34809
32423
34685
38161
39345
44587
48322
39491
44406
38400
36525
35271
35983
34205
35454
37353
41808
44153
47754
45872
44594
39578
37734
35211
36664
33794
36248
40837
43562
47991
49585
41362
40276
39839
36942
35607
36826
34625
35964
41123
42489
46305
48660
43119
44816
41528
37805
36428
35981
30742
34602
40996
44663
47615
47461
44550
44471
41450
37242
36525
38257
35631
37723
41988
45654
49354
50126
45880
46864
42798
39848
38053
38745
37095
38405
42831
47282
48745
51508
44379
46360
43165
40372
38240
40024
37628
39947
43988
48889
51500
52718
45216
47400
43981
42565
39800
40423
37022
39806
44499
48119
52269
55461
50181
47772
43273
40632
38842
40104
36846
38292
44594
48544
53168
55214
48681
49796
43552
41504
39660
39924
37651
40249
45523
50026
55342
54654
49612
49770
43567
42464
41027
40000
39240
40778
43612
49422
54874
56128
48287
50320
45133
42581
40326
40360
38958
41194
44074
48343
53217
53600
48310
50674
40923
41266
40978
41124
40253
40689
45352
47537
53694
55036
50308
50411
45779
41636
40194
41052
38685
39822
42669
48328
55148
58167
50493
49529
40630
39533
36124
36980
35252
35992
39453
43575
52185
56506
50285
51097
41470
39658
40020
40905
39301
38994
41747
49408
58869
58227
50327
50640
40672
40716
39997
40531
38060
38543
41941
46153
53611
57138
54218
48367
43722
39863
36939
37298
35699
37487
42405
48878
